Date,Open,High,Low,Close,Adj Close,Volume
2019-10-04,0.765317,0.7795,0.703242,0.709685,0.709685,1705397.0
2019-10-05,0.709685,0.720247,0.674949,0.720247,0.720247,1267300.0
2019-10-06,0.71851,0.744523,0.694825,0.711387,0.711387,776542.0
2019-10-07,0.71093,0.71212,0.675988,0.708239,0.708239,978814.0
2019-10-08,0.708912,0.719575,0.692445,0.701795,0.701795,596378.0
2019-10-09,0.701795,0.706474,0.692259,0.694933,0.694933,517361.0
2019-10-10,0.694986,0.752325,0.68718,0.730697,0.730697,1342525.0
2019-10-11,0.730872,0.739799,0.706252,0.713203,0.713203,896196.0
2019-10-12,0.712665,0.723144,0.700471,0.704599,0.704599,914961.0
2019-10-13,0.706217,0.721377,0.70494,0.709049,0.709049,712802.0
2019-10-14,0.709049,0.710933,0.666008,0.671183,0.671183,1646719.0
2019-10-15,0.671871,0.671878,0.589327,0.596644,0.596644,1300917.0
2019-10-16,0.596644,0.598356,0.538839,0.552323,0.552323,968147.0
2019-10-17,0.552283,0.579429,0.547838,0.561047,0.561047,1084938.0
2019-10-18,0.561542,0.565645,0.528064,0.533965,0.533965,927023.0
2019-10-19,0.533942,0.546086,0.530078,0.531611,0.531611,614639.0
2019-10-20,0.531679,0.5365,0.52482,0.531109,0.531109,587339.0
2019-10-21,0.532004,0.538843,0.491773,0.49898,0.49898,1286722.0
2019-10-22,0.499163,0.499927,0.488567,0.493511,0.493511,517771.0
2019-10-23,0.49357,0.512589,0.466107,0.47907,0.47907,1000603.0
2019-10-24,0.479197,0.479801,0.471007,0.4734,0.4734,681689.0
2019-10-25,0.4734,0.500968,0.46732,0.500968,0.500968,891067.0
2019-10-26,0.500935,0.513803,0.477967,0.489191,0.489191,617442.0
2019-10-27,0.489191,0.490958,0.471049,0.485837,0.485837,570716.0
2019-10-28,0.48579,0.48683,0.459076,0.459477,0.459477,476106.0
2019-10-29,0.459477,0.480186,0.455451,0.474718,0.474718,512522.0
2019-10-30,0.474736,0.475796,0.455794,0.460278,0.460278,517733.0
2019-10-31,0.460196,0.474238,0.460172,0.467088,0.467088,325804.0
2019-11-01,0.467047,0.469879,0.452222,0.45231,0.45231,583749.0
2019-11-02,0.45231,0.461913,0.451694,0.461478,0.461478,416673.0
2019-11-03,0.46156,0.467199,0.460924,0.465452,0.465452,325530.0
2019-11-04,0.465246,0.466813,0.45378,0.454522,0.454522,586922.0
2019-11-05,0.454522,0.46193,0.453079,0.460209,0.460209,463035.0
2019-11-06,0.460239,0.466317,0.452258,0.458017,0.458017,1069067.0
2019-11-07,0.457993,0.460857,0.444384,0.44639,0.44639,1057764.0
2019-11-08,0.447023,0.458205,0.417804,0.421343,0.421343,1483879.0
2019-11-09,0.421339,0.425447,0.40943,0.41143,0.41143,1334001.0
2019-11-10,0.412147,0.416675,0.401815,0.40381,0.40381,1012951.0
2019-11-11,0.40381,0.404595,0.376723,0.381556,0.381556,1111277.0
2019-11-12,0.38156,0.38867,0.37646,0.383121,0.383121,612858.0
2019-11-13,0.383018,0.393809,0.359994,0.377451,0.377451,1605886.0
2019-11-14,0.375941,0.396428,0.358093,0.371626,0.371626,2064772.0
2019-11-15,0.371626,0.392521,0.35328,0.376542,0.376542,899851.0
2019-11-16,0.376594,0.43524,0.369718,0.380267,0.380267,552751.0
2019-11-17,0.380267,0.386554,0.369208,0.377284,0.377284,1432310.0
2019-11-18,0.378047,0.378165,0.348612,0.352278,0.352278,862103.0
2019-11-19,0.353039,0.36416,0.320455,0.323448,0.323448,791868.0
2019-11-20,0.323448,0.334278,0.319652,0.329502,0.329502,509734.0
2019-11-21,0.329493,0.329493,0.293573,0.296165,0.296165,949662.0
2019-11-22,0.296165,0.297486,0.245667,0.254238,0.254238,1037506.0
2019-11-23,0.254334,0.276532,0.25273,0.269675,0.269675,791400.0
2019-11-24,0.269669,0.271737,0.258394,0.25853,0.25853,753426.0
2019-11-25,0.258563,0.259979,0.233095,0.240885,0.240885,547054.0
2019-11-26,0.240891,0.241627,0.223272,0.230507,0.230507,572380.0
2019-11-27,0.230003,0.236022,0.216497,0.218663,0.218663,385735.0
2019-11-28,0.218724,0.273675,0.217104,0.258037,0.258037,1421907.0
2019-11-29,0.257956,0.299685,0.256227,0.286255,0.286255,1032711.0
2019-11-30,0.286185,0.287766,0.279605,0.283601,0.283601,621105.0
2019-12-01,0.283589,0.287717,0.269656,0.282389,0.282389,672602.0
2019-12-02,0.282395,0.283714,0.261343,0.262801,0.262801,718419.0
2019-12-03,0.262875,0.268223,0.258035,0.25981,0.25981,619613.0
2019-12-04,0.259814,0.259814,0.240675,0.252088,0.252088,425728.0
2019-12-05,0.252088,0.256175,0.246105,0.250891,0.250891,569155.0
2019-12-06,0.250887,0.269827,0.250112,0.265386,0.265386,592004.0
2019-12-07,0.265327,0.273311,0.265326,0.270853,0.270853,275068.0
2019-12-08,0.270853,0.272063,0.263748,0.267209,0.267209,556684.0
2019-12-09,0.267209,0.269559,0.258938,0.262855,0.262855,500125.0
2019-12-10,0.262847,0.262867,0.253049,0.25516,0.25516,348055.0
2019-12-11,0.255176,0.262963,0.251808,0.262256,0.262256,372026.0
2019-12-12,0.262976,0.268202,0.257182,0.265678,0.265678,284307.0
2019-12-13,0.26567,0.276652,0.264354,0.271052,0.271052,554766.0
2019-12-14,0.271067,0.274069,0.260605,0.265674,0.265674,380886.0
2019-12-15,0.265674,0.268253,0.262283,0.265448,0.265448,247727.0
2019-12-16,0.265448,0.265536,0.243223,0.24736,0.24736,266508.0
2019-12-17,0.24736,0.248676,0.222161,0.222161,0.222161,170533.0
2019-12-18,0.222161,0.223188,0.195667,0.214379,0.214379,430447.0
2019-12-19,0.214379,0.232523,0.202832,0.218924,0.218924,887228.0
2019-12-20,0.218924,0.257052,0.216862,0.243993,0.243993,1133265.0
2019-12-21,0.244812,0.275215,0.243182,0.25865,0.25865,1267213.0
2019-12-22,0.25865,0.269626,0.252987,0.266125,0.266125,1164018.0
2019-12-23,0.266125,0.292011,0.265367,0.28068,0.28068,844439.0
2019-12-24,0.28071,0.328752,0.278127,0.32079,0.32079,1458310.0
2019-12-25,0.32079,0.368364,0.32079,0.34334,0.34334,1602094.0
2019-12-26,0.34332,0.372607,0.325583,0.352461,0.352461,1566507.0
2019-12-27,0.352462,0.457998,0.287332,0.310708,0.310708,2304556.0
2019-12-28,0.310708,0.314309,0.286674,0.28712,0.28712,377535.0
2019-12-29,0.287083,0.332009,0.286022,0.310099,0.310099,606440.0
2019-12-30,0.310116,0.315943,0.281267,0.288597,0.288597,65678332.0
2019-12-31,0.288419,0.288419,0.255719,0.258799,0.258799,4368107.0
2020-01-01,0.258799,0.258799,0.23081,0.231019,0.231019,4937398.0
2020-01-02,0.230817,0.231536,0.210544,0.211493,0.211493,3820795.0
2020-01-03,0.212133,0.243367,0.198519,0.220498,0.220498,3910837.0
2020-01-04,0.220483,0.251936,0.217744,0.242335,0.242335,2588742.0
2020-01-05,0.242279,0.243787,0.237418,0.240061,0.240061,1443810.0
2020-01-06,0.24021,0.254107,0.223688,0.22591,0.22591,3693408.0
2020-01-07,0.22591,0.229153,0.215213,0.218249,0.218249,3090399.0
2020-01-08,0.218249,0.218326,0.202243,0.203526,0.203526,2992838.0
2020-01-09,0.203218,0.223243,0.20016,0.206773,0.206773,4262845.0
2020-01-10,0.205701,0.21987,0.204303,0.204562,0.204562,4256754.0
2020-01-11,0.204783,0.216664,0.201592,0.20451,0.20451,2639340.0
2020-01-12,0.203656,0.219196,0.203266,0.211698,0.211698,1795966.0
2020-01-13,0.209753,0.211427,0.190217,0.201179,0.201179,4389359.0
2020-01-14,0.201938,0.209076,0.191769,0.195138,0.195138,4758246.0
2020-01-15,0.194587,0.210232,0.191985,0.195767,0.195767,4497193.0
2020-01-16,0.195007,0.208266,0.193946,0.204247,0.204247,3516852.0
2020-01-17,0.20472,0.210562,0.201403,0.206165,0.206165,3701262.0
2020-01-18,0.205635,0.20833,0.199991,0.203269,0.203269,3137316.0
2020-01-19,0.203269,0.244071,0.20015,0.202683,0.202683,5517616.0
2020-01-20,0.202683,0.209921,0.198154,0.200159,0.200159,4095589.0
2020-01-21,0.200031,0.200748,0.195345,0.196251,0.196251,3680528.0
2020-01-22,0.196813,0.197519,0.191311,0.192341,0.192341,3237050.0
2020-01-23,0.192264,0.193093,0.185523,0.185724,0.185724,2372929.0
2020-01-24,0.185724,0.190007,0.185336,0.186238,0.186238,2417952.0
2020-01-25,0.186558,0.187094,0.184581,0.185433,0.185433,2255482.0
2020-01-26,0.185433,0.187302,0.185136,0.186297,0.186297,2395785.0
2020-01-27,0.186097,0.187334,0.184515,0.185996,0.185996,2478706.0
2020-01-28,0.186329,0.188907,0.184001,0.186349,0.186349,4238378.0
2020-01-29,0.186295,0.199617,0.186093,0.191367,0.191367,5539358.0
2020-01-30,0.191344,0.193308,0.185877,0.189,0.189,4130546.0
2020-01-31,0.189623,0.190149,0.18619,0.187491,0.187491,3381595.0
2020-02-01,0.187313,0.189889,0.186708,0.189247,0.189247,3035400.0
2020-02-02,0.189041,0.202018,0.188566,0.200379,0.200379,3358156.0
2020-02-03,0.200379,0.207887,0.196496,0.204472,0.204472,3278513.0
2020-02-04,0.204466,0.205448,0.194115,0.19769,0.19769,2533695.0
2020-02-05,0.197477,0.208073,0.197477,0.205365,0.205365,3483693.0
2020-02-06,0.205365,0.224065,0.203638,0.220971,0.220971,4746263.0
2020-02-07,0.220786,0.231661,0.21715,0.228295,0.228295,3587581.0
2020-02-08,0.22855,0.23021,0.214765,0.229275,0.229275,2997933.0
2020-02-09,0.229254,0.230099,0.221973,0.225086,0.225086,2483334.0
2020-02-10,0.22507,0.229668,0.222649,0.225204,0.225204,4017141.0
2020-02-11,0.225222,0.346913,0.216225,0.339501,0.339501,9730271.0
2020-02-12,0.35533,0.368577,0.255983,0.261652,0.261652,7663786.0
2020-02-13,0.261652,0.301385,0.260951,0.275679,0.275679,3896631.0
2020-02-14,0.275458,0.283639,0.27138,0.275853,0.275853,4279864.0
2020-02-15,0.275853,0.281764,0.25668,0.257336,0.257336,4278039.0
2020-02-16,0.256152,0.267374,0.249811,0.25393,0.25393,3451276.0
2020-02-17,0.253871,0.254037,0.231307,0.236866,0.236866,3470329.0
2020-02-18,0.236854,0.236854,0.226926,0.236116,0.236116,3120444.0
2020-02-19,0.236004,0.238997,0.217689,0.218154,0.218154,3010639.0
2020-02-20,0.218459,0.238152,0.217557,0.228266,0.228266,3027294.0
2020-02-21,0.228304,0.261729,0.228248,0.253441,0.253441,5187995.0
2020-02-22,0.253143,0.265918,0.246304,0.262834,0.262834,4594175.0
2020-02-23,0.262834,0.266845,0.255704,0.261957,0.261957,4864003.0
2020-02-24,0.262105,0.262591,0.243765,0.246168,0.246168,4392518.0
2020-02-25,0.246142,0.246586,0.230667,0.233125,0.233125,4979686.0
2020-02-26,0.232936,0.234016,0.214036,0.214989,0.214989,6412526.0
2020-02-27,0.214693,0.228834,0.21222,0.225004,0.225004,8110738.0
2020-02-28,0.225002,0.225584,0.213766,0.218647,0.218647,8118427.0
2020-02-29,0.218516,0.22183,0.217755,0.221536,0.221536,6806689.0
2020-03-01,0.221338,0.255418,0.218838,0.241042,0.241042,7323089.0
2020-03-02,0.241908,0.262482,0.240704,0.245847,0.245847,8403800.0
2020-03-03,0.245447,0.250114,0.23724,0.240098,0.240098,4451589.0
2020-03-04,0.240066,0.248444,0.235458,0.237071,0.237071,4868361.0
2020-03-05,0.236681,0.241909,0.236454,0.238983,0.238983,4651825.0
2020-03-06,0.238983,0.242005,0.234919,0.237428,0.237428,3646263.0
2020-03-07,0.2374,0.239461,0.233949,0.235563,0.235563,3107814.0
2020-03-08,0.235563,0.235595,0.2104,0.2104,0.2104,3117366.0
2020-03-09,0.210681,0.211468,0.19977,0.208832,0.208832,11398912.0
2020-03-10,0.208682,0.21452,0.201135,0.20669,0.20669,3080617.0
2020-03-11,0.206961,0.212098,0.198499,0.200348,0.200348,3955637.0
2020-03-12,0.200142,0.200529,0.156529,0.156529,0.156529,5018755.0
2020-03-13,0.156482,0.167327,0.120116,0.161753,0.161753,2757862.0
2020-03-14,0.161812,0.163194,0.145384,0.148904,0.148904,1694639.0
2020-03-15,0.148904,0.151074,0.142803,0.144116,0.144116,1855546.0
2020-03-16,0.143863,0.145618,0.133754,0.137552,0.137552,2316610.0
2020-03-17,0.137548,0.141085,0.13494,0.13533,0.13533,1884636.0
2020-03-18,0.135456,0.137031,0.121619,0.125335,0.125335,2817085.0
2020-03-19,0.125335,0.186207,0.121612,0.149212,0.149212,6084342.0
2020-03-20,0.149475,0.161798,0.139078,0.141252,0.141252,4149550.0
2020-03-21,0.141255,0.144891,0.134377,0.139604,0.139604,2688248.0
2020-03-22,0.139627,0.147575,0.13107,0.131578,0.131578,2801624.0
2020-03-23,0.131578,0.143497,0.12936,0.143411,0.143411,5411011.0
2020-03-24,0.143909,0.153958,0.142227,0.152331,0.152331,5017903.0
2020-03-25,0.152609,0.153414,0.144755,0.147433,0.147433,3311230.0
2020-03-26,0.147433,0.149823,0.14471,0.14827,0.14827,3790205.0
2020-03-27,0.148257,0.150582,0.143573,0.143576,0.143576,3428720.0
2020-03-28,0.143341,0.143417,0.135809,0.137141,0.137141,3188169.0
2020-03-29,0.137339,0.140971,0.135689,0.136052,0.136052,3042825.0
2020-03-30,0.135903,0.140644,0.135728,0.139364,0.139364,8037887.0
2020-03-31,0.139516,0.14433,0.139294,0.140546,0.140546,8299149.0
2020-04-01,0.140546,0.143323,0.136799,0.143323,0.143323,1897724.0
2020-04-02,0.143446,0.147402,0.142085,0.146827,0.146827,3054387.0
2020-04-03,0.147049,0.147562,0.141176,0.147494,0.147494,2081393.0
2020-04-04,0.147514,0.163595,0.147463,0.161772,0.161772,2577011.0
2020-04-05,0.16206,0.173153,0.15321,0.16269,0.16269,3220140.0
2020-04-06,0.162538,0.176763,0.161861,0.176606,0.176606,2991148.0
2020-04-07,0.17652,0.180118,0.168568,0.172063,0.172063,3014110.0
2020-04-08,0.17206,0.182099,0.171798,0.180312,0.180312,2236824.0
2020-04-09,0.180229,0.182283,0.175255,0.178322,0.178322,1238779.0
2020-04-10,0.178238,0.178456,0.163722,0.16662,0.16662,4431599.0
2020-04-11,0.16662,0.170064,0.166325,0.168361,0.168361,2983709.0
2020-04-12,0.16823,0.189298,0.167676,0.185629,0.185629,3472994.0
2020-04-13,0.185463,0.190973,0.174419,0.1831,0.1831,3372774.0
2020-04-14,0.1831,0.207575,0.182852,0.203038,0.203038,3235448.0
2020-04-15,0.203017,0.21112,0.194394,0.200957,0.200957,1434447.0
2020-04-16,0.200873,0.222462,0.190547,0.219176,0.219176,2590699.0
2020-04-17,0.219798,0.232562,0.214233,0.216317,0.216317,2786599.0
2020-04-18,0.216317,0.21943,0.213016,0.219195,0.219195,1935245.0
2020-04-19,0.219461,0.235814,0.219121,0.230679,0.230679,2757689.0
2020-04-20,0.230562,0.232092,0.20595,0.207628,0.207628,6396615.0
2020-04-21,0.207971,0.217211,0.19509,0.205279,0.205279,7839354.0
2020-04-22,0.205857,0.205857,0.190376,0.196978,0.196978,3082747.0
2020-04-23,0.196968,0.199385,0.189597,0.196361,0.196361,2482096.0
2020-04-24,0.196885,0.198766,0.192111,0.19535,0.19535,1795716.0
2020-04-25,0.195239,0.200717,0.194562,0.196375,0.196375,1407998.0
2020-04-26,0.196521,0.198218,0.191162,0.195533,0.195533,1663232.0
2020-04-27,0.195578,0.199287,0.191613,0.198263,0.198263,10223095.0
2020-04-28,0.198342,0.198605,0.192908,0.198589,0.198589,6881332.0
2020-04-29,0.198542,0.204887,0.197469,0.204433,0.204433,1912539.0
2020-04-30,0.204189,0.210402,0.188935,0.191333,0.191333,1995142.0
2020-05-01,0.191333,0.200103,0.188821,0.191988,0.191988,2090571.0
2020-05-02,0.191654,0.197015,0.191305,0.195247,0.195247,1738995.0
2020-05-03,0.195347,0.199974,0.193174,0.194636,0.194636,1524607.0
2020-05-04,0.194609,0.194725,0.189533,0.191865,0.191865,1134900.0
2020-05-05,0.192009,0.193301,0.18822,0.189789,0.189789,1545118.0
2020-05-06,0.189782,0.249384,0.189359,0.215561,0.215561,22831302.0
2020-05-07,0.215561,0.229077,0.193888,0.194879,0.194879,4768066.0
2020-05-08,0.194879,0.197938,0.193844,0.193898,0.193898,2154643.0
2020-05-09,0.193841,0.198987,0.190527,0.191507,0.191507,2062463.0
2020-05-10,0.191544,0.191544,0.175199,0.179716,0.179716,1994656.0
2020-05-11,0.179746,0.185776,0.175959,0.179219,0.179219,3109698.0
2020-05-12,0.179405,0.190685,0.178858,0.18547,0.18547,10668501.0
2020-05-13,0.185471,0.192004,0.185026,0.189039,0.189039,7674138.0
2020-05-14,0.189039,0.192107,0.186142,0.187537,0.187537,4208893.0
2020-05-15,0.187493,0.188152,0.183846,0.183846,0.183846,2133914.0
2020-05-16,0.183864,0.186314,0.18386,0.185455,0.185455,1946361.0
2020-05-17,0.185486,0.19886,0.184802,0.191411,0.191411,2342475.0
2020-05-18,0.191396,0.196303,0.190583,0.19348,0.19348,5539610.0
2020-05-19,0.193805,0.193889,0.183428,0.186571,0.186571,5337298.0
2020-05-20,0.186527,0.191328,0.185806,0.186541,0.186541,4982240.0
2020-05-21,0.186622,0.186803,0.178928,0.179425,0.179425,4845520.0
2020-05-22,0.179301,0.194928,0.173935,0.181263,0.181263,5685118.0
2020-05-23,0.18122,0.192427,0.18122,0.18632,0.18632,3275856.0
2020-05-24,0.18639,0.189998,0.181389,0.181389,0.181389,4414090.0
2020-05-25,0.1818,0.190425,0.181226,0.19029,0.19029,4140569.0
2020-05-26,0.190322,0.204886,0.18863,0.1963,0.1963,5178910.0
2020-05-27,0.1963,0.198976,0.191976,0.1959,0.1959,5412010.0
2020-05-28,0.195956,0.199631,0.195685,0.197321,0.197321,5398286.0
2020-05-29,0.19731,0.217917,0.19562,0.198763,0.198763,6963867.0
2020-05-30,0.19857,0.198676,0.193716,0.196751,0.196751,4484807.0
2020-05-31,0.196551,0.203166,0.194705,0.197421,0.197421,3187584.0
2020-06-01,0.197378,0.202078,0.195892,0.201585,0.201585,4662961.0
2020-06-02,0.201593,0.203991,0.196532,0.199003,0.199003,4819602.0
2020-06-03,0.199003,0.202657,0.198846,0.202567,0.202567,3843973.0
2020-06-04,0.202521,0.217016,0.202511,0.217016,0.217016,8524158.0
2020-06-05,0.217016,0.223597,0.211674,0.213566,0.213566,3026762.0
2020-06-06,0.21339,0.213526,0.207723,0.211514,0.211514,8456857.0
2020-06-07,0.211514,0.215472,0.207487,0.215426,0.215426,6333816.0
2020-06-08,0.215542,0.218771,0.213861,0.218658,0.218658,4277260.0
2020-06-09,0.218811,0.245965,0.217213,0.222688,0.222688,7813825.0
2020-06-10,0.2227,0.247091,0.221696,0.227283,0.227283,6802570.0
2020-06-11,0.227473,0.234849,0.199855,0.201652,0.201652,5135512.0
2020-06-12,0.202715,0.214673,0.200829,0.211346,0.211346,2368438.0
2020-06-13,0.21138,0.214151,0.21138,0.213309,0.213309,2359180.0
2020-06-14,0.213299,0.213765,0.209413,0.212176,0.212176,3130570.0
2020-06-15,0.21218,0.212536,0.199424,0.205433,0.205433,3352726.0
2020-06-16,0.205455,0.218001,0.205376,0.216583,0.216583,3212363.0
2020-06-17,0.216586,0.218952,0.210819,0.213282,0.213282,3325691.0
2020-06-18,0.213275,0.217799,0.210742,0.211418,0.211418,3232046.0
2020-06-19,0.211439,0.212949,0.210385,0.212744,0.212744,2794260.0
2020-06-20,0.212756,0.212898,0.211192,0.211886,0.211886,3002571.0
2020-06-21,0.211859,0.212289,0.210246,0.212051,0.212051,2813235.0
2020-06-22,0.212193,0.213178,0.204454,0.20994,0.20994,3325161.0
2020-06-23,0.209997,0.211673,0.209301,0.209735,0.209735,1668096.0
2020-06-24,0.209869,0.21062,0.203482,0.206239,0.206239,4093741.0
2020-06-25,0.206243,0.206251,0.200631,0.203586,0.203586,4091550.0
2020-06-26,0.203571,0.214561,0.203571,0.203622,0.203622,4635876.0
2020-06-27,0.203608,0.211876,0.203416,0.208848,0.208848,4132547.0
2020-06-28,0.208848,0.208873,0.204141,0.205203,0.205203,4229820.0
2020-06-29,0.205209,0.210217,0.205077,0.206492,0.206492,4109946.0
2020-06-30,0.206471,0.210251,0.206471,0.209122,0.209122,3356163.0
2020-07-01,0.209142,0.209809,0.204905,0.207567,0.207567,5353961.0
2020-07-02,0.207559,0.213961,0.206797,0.210431,0.210431,8774299.0
2020-07-03,0.21041,0.212917,0.207498,0.208385,0.208385,5912653.0
2020-07-04,0.208397,0.209116,0.205141,0.205581,0.205581,5721761.0
2020-07-05,0.205571,0.208681,0.205068,0.206898,0.206898,4744395.0
2020-07-06,0.206898,0.215198,0.206877,0.213284,0.213284,5170374.0
2020-07-07,0.213343,0.217048,0.211314,0.214592,0.214592,5060144.0
2020-07-08,0.214592,0.215434,0.205429,0.209387,0.209387,5763903.0
2020-07-09,0.20938,0.214167,0.207132,0.207701,0.207701,5660108.0
2020-07-10,0.207666,0.209455,0.20679,0.208082,0.208082,5385160.0
2020-07-11,0.208088,0.208956,0.207182,0.208955,0.208955,3659771.0
2020-07-12,0.208984,0.216348,0.20847,0.214765,0.214765,5174450.0
2020-07-13,0.214765,0.215931,0.210533,0.211732,0.211732,5849411.0
2020-07-14,0.211732,0.21579,0.211059,0.215041,0.215041,4461227.0
2020-07-15,0.214996,0.235462,0.214996,0.234918,0.234918,6557684.0
2020-07-16,0.234904,0.238653,0.222113,0.233186,0.233186,6053664.0
2020-07-17,0.233536,0.26193,0.228595,0.259198,0.259198,6551219.0
2020-07-18,0.259029,0.270273,0.249547,0.269424,0.269424,6756847.0
2020-07-19,0.269441,0.347883,0.263615,0.337587,0.337587,18132037.0
2020-07-20,0.337619,0.383181,0.336077,0.338839,0.338839,19401972.0
2020-07-21,0.338111,0.353933,0.295312,0.322696,0.322696,13141609.0
2020-07-22,0.323213,0.41397,0.321543,0.379268,0.379268,20312949.0
2020-07-23,0.379268,0.41216,0.379268,0.391317,0.391317,19463032.0
2020-07-24,0.391317,0.393725,0.365437,0.377476,0.377476,12355428.0
2020-07-25,0.377784,0.390046,0.376493,0.38274,0.38274,9056653.0
2020-07-26,0.382885,0.419688,0.366146,0.417617,0.417617,10980250.0
2020-07-27,0.417617,0.438661,0.370391,0.399195,0.399195,13679410.0
2020-07-28,0.399398,0.400179,0.366428,0.375567,0.375567,7302373.0
